address,balance,lock,balance_lock,is_EVM_contract,display_address,evm_account,registrar_info,count_extrinsic,nft_amount,extra
2aed76c725d09887e50c7b42dc011a15fbfd18d6b66e70ed19665a57451ad168,149275968801842787,149265978564879423,149265978564879423,False,5D2zQizzJ6dqn5gT6PBQJuwRm6pyxtTjJXUfnV81HSu1tTRr,,,52,0,
dcd85e51bf0914d3c5f08b21207328b422cbc0585f4c9b43821e7ca25631d95b,149097842070602785,149097832070602785,149097832070602785,False,5H4GfcrKH36U1eGBVhNm71rLDeziS8PFo2t2DtxG4qNaTAA1,,,3,0,
96ce1ffb3421bb3627553addba9591a23f0ae31edf113e10d85b77ce9daa460e,146981573506286762,146981165269806209,146981165269806209,False,5FUSGiTAEXQMSSwpeV2FRUE69hDQiaSepS3Mc1i8PdHdL9c7,,,41,0,
9cc8bb00f5143aab69ceab13df53c3a046483c93ec8c740f93f1be2a46afb568,145162537296889676,145089797032306706,145089797032306706,False,5FcGxSCW1FFSZXWug6aAb1nWXVwjDeBvFr8BM1zZejwrJeCs,,,142,0,
42862224f69beaf712d585c48bd9211f46d6debb26f0228e450e2fe2dee63711,144895479396084537,144895469396084537,144895469396084537,False,5DZvs32GAhmnVsCwhaA97njKKVADa9CzE9rnNa3TdrhMPnhG,,,5,0,
849314e3c03f8ad6ece0fa39dccd70dad8ff3b2be3ac355dcac1acceb60eba28,143862578874990093,143854145565712518,143854145565712518,False,5F4XsRxDbhJPvYsnttxRqy1qq64VUvhNVum9XTr285Mewi5U,,,14,0,
7e0c422b7fcfd47386c20f108383658497367c46b8bcd729f8452ac794d0576b,143676990000000000,0,0,False,5EuyXpShdzBtjSU58PEJhwa1nNYukuarid1JQEdP868RBa5R,,,0,0,
5404420455ce0f91cc45760cbefe9e3600879489a1e839f47ce6ce7900267656,143491027130724744,143491026714328522,143491026714328522,False,5Dxs9Kn7sf4U92DYPfGuqbtPX2yoNhPQGsD96brDPFK8RG7V,,,1,0,
ac29a3f7594e35bc23f9d01293b26fb64e12b9dcd11984073c59df4fad8a8d52,143223530207278027,143223520207278027,143223520207278027,False,5FxSTpFnRrpgZLVBBszmj6bpGBokWgeNa7ybxposUqSBUimj,,,5,0,
2ed6a1a702cfcc0dda2dbd33c85c0ab7abde19c3fa9ea913711b0f9505155e53,143187082468029909,143187072468029909,143187072468029909,False,5D87pSR6UmwspFwjDajw1CDJCJA3sDAY7d95XnkR6wr63Z5G,,,5,0,
f0a4523a0063ec1d13c20f07aa9d5100a3a705277d4e8c872b04bc422d8a1c56,143182753910362402,143100709664284079,143100709664284079,False,5HWEAQrm53s239dkbz6wHco1xCuA3XakNKXCXD2EahwDGr6P,,,109,0,
4ef2744d6c7e3df6bc76ec05814027c5f70557fcce2b402a69a782049131c14f,143159722136165954,143159712136165954,143159712136165954,False,5DrDcgx53Km226AKoyvtYqWWcRhq4ymDF3xDoeqqUSdNTrBT,,,4,0,
a87230e06b83df334bb0f804ff7216c01e97fdaf621a3e00af5de4cc4867f277,142879287403756660,142879277403756660,142879277403756660,False,5FsZpin9uAosWuUYzMizBNEHCKfVaguJi3casJYRW5NBBB4z,,,5,0,
fc2b0bd903348290c3e88544c73732c4dc7007df21f4ba66689d43523084bf11,141545930689368815,141545930689368815,141545930689368815,False,5HmLiDpAUTfe691x5B22hynqzTFRaTVoVrqCq8RNReScTvYg,,,11,0,
f2f1b8d42818dfd382fad0615b524defe8560ef0727a71cb0df148aaea964e04,141046608591511448,141045781666539563,141045781666539563,False,5HZFFYvypzgSi7A3uYXYUfqkAmseUvBE3mWjFakAuRVebTHu,,,4,0,
bcc7b206769653c4906146bb9aa6ca6b4abe27ee327bd7e5ac411cac7e38531c,140857453312733687,140816325866585232,140816325866585232,False,5GLEBUXWHpuxqn6Gf2VZyy8bM5X2jdFKBghyKoJoxff7iTA9,,,12,0,
568fdb10432eb53ae2272b0b3f27b31f7ce7c74ce105b8ad3182478d527c5630,139831439590107811,51854907745322,51854907745322,False,5E2Ci6QKjCP98RUykScMvkBHyuuhhhazuKmnge7pHYrZAy5Q,,,44,0,
7e847ac60b493432423591f89fa0c73a592501a7b260793d5bfd4fb241d48431,139792395977331339,139740386625331339,139740386625331339,False,5EvbFBQgregjdjYgZi77TAqzUpJctUX8j29MoKVkkycUef4Q,,,2,0,
ca7c51cb6da47e9b9c7ec43d205a09ae50940a13b2565a85410ebccc807ad170,138897262396401803,138844286939588166,138844286939588166,False,5GeCTfJgj8PTz3N1mzoKJ1nBbgkidj4X3c6hCsNag5ZLsUrb,,,22,0,
ae96a7810f285c33bc2279cac4467047fbbe59ca2468cc79e8e07a0cda044729,138763279201825805,138762953694445932,138762953694445932,False,5G1cwdkxXct9ZbF7JAeBVWMXzmRzEHL45tzs47Ws7cxnSRk5,,,3,0,
16ae8a3093f28bcce24b8f2b4ae513557fe1f46ad95705a6e41085f2925f750a,138487619114548958,138486636370773148,138486636370773148,False,5CaSm2923X52QpP5URRWaABReiBAHfPKUjY1S47mMf2ezotf,,,36,0,
6d6f646c70792f6e6f706c73000c000000000000000000000000000000000000,138352858034699402,137285295971883135,137285295971883135,False,5EYCAe5ijiYfAXEth5DDLzqJEAYBEtVaKi7DAq6pP8v1sgNb,,,0,0,
7ab0a2dcad669903eb3f9a2e9f4bc376ee2e14344b52881df6d3f1ffe725cb8f,137800020000000000,0,0,False,5EqaAsVoGWDx2hJeGpY7JUi9v9uMR8q4zfngmtc49jsDGYbS,,,0,0,
3c0694f8f3d6968ca272f5491ea47ff5ac662b1a676d2fefcdf5a004c4bf5156,136967347497693934,136912068315206296,136912068315206296,False,5DRQgiDW1kpf6x8raZWJFamHQ1UHcWQQATkz1NLLAp1m2Rvo,,,14,0,
3494b5ada12cf98b822feb8f61e1957914584ed41d5074c1b95450da9954885f,136611182210672806,135722367767328921,135722367767328921,False,5DFeXJBvZXkL6f139HMjACzBJQ23werxxphRCbCVYPeJUR6P,,,61,0,
38ace76dff55e542691a384b8e61f14524981e3b53b540ea3249a07e2abfb162,136517802103000371,136517483056252764,136517483056252764,False,5DM1uGLT2Q417Ssa2yAnMHBWD3gwRJU3w1yHSPNwwo2mNsA2,,,10,0,
